method,n,eta,k,d_per_nat,d,dict_type,acc
2_step,1048576,0.1968253999948501,15,0.0,1,spherical,0.0
2_step,1048576,0.1968253999948501,15,0.1428571492433548,26,rademacher,0.0
2_step,1048576,0.1968253999948501,15,0.1428571492433548,26,spherical,0.0
2_step,1048576,0.1968253999948501,15,0.2857142984867096,52,rademacher,0.0
2_step,1048576,0.1968253999948501,15,0.2857142984867096,52,spherical,0.0
2_step,1048576,0.1968253999948501,15,0.4285714626312256,78,rademacher,0.0
2_step,1048576,0.1968253999948501,15,0.4285714626312256,78,spherical,0.0
2_step,1048576,0.1968253999948501,15,0.5714285969734192,104,rademacher,0.0
2_step,1048576,0.1968253999948501,15,0.5714285969734192,104,spherical,0.0
2_step,1048576,0.1968253999948501,15,0.7142857313156128,130,rademacher,0.0
2_step,1048576,0.1968253999948501,15,0.7142857313156128,130,spherical,0.0
2_step,1048576,0.1968253999948501,15,0.8571429252624512,156,rademacher,0.0
2_step,1048576,0.1968253999948501,15,0.8571429252624512,156,spherical,0.0
2_step,1048576,0.1968253999948501,15,1.0,182,rademacher,0.0
2_step,1048576,0.1968253999948501,15,1.0,182,spherical,0.0
2_step,1048576,0.1968253999948501,15,1.1428571939468384,208,rademacher,0.0
2_step,1048576,0.1968253999948501,15,1.1428571939468384,208,spherical,0.0
2_step,1048576,0.1968253999948501,15,1.2857143878936768,234,rademacher,0.0010279605263157894
2_step,1048576,0.1968253999948501,15,1.2857143878936768,234,spherical,0.0010279605263157894
2_step,1048576,0.1968253999948501,15,1.4285714626312256,260,rademacher,0.011307565789473685
2_step,1048576,0.1968253999948501,15,1.4285714626312256,260,spherical,0.010485197368421052
2_step,1048576,0.1968253999948501,15,1.571428656578064,286,rademacher,0.06291118421052631
2_step,1048576,0.1968253999948501,15,1.571428656578064,286,spherical,0.06949013157894737
2_step,1048576,0.1968253999948501,15,1.7142858505249023,312,rademacher,0.19387335526315788
2_step,1048576,0.1968253999948501,15,1.7142858505249023,312,spherical,0.20620888157894737
2_step,1048576,0.1968253999948501,15,1.8571429252624512,338,rademacher,0.40645559210526316
2_step,1048576,0.1968253999948501,15,1.8571429252624512,338,spherical,0.40625
2_step,1048576,0.1968253999948501,15,2.0,364,rademacher,0.6173930921052632
2_step,1048576,0.1968253999948501,15,2.0,364,spherical,0.622327302631579
2_step,1048576,0.1968253999948501,15,2.142857313156128,390,rademacher,0.795641447368421
2_step,1048576,0.1968253999948501,15,2.142857313156128,390,spherical,0.7857730263157895
2_step,1048576,0.1968253999948501,15,2.2857143878936768,416,rademacher,0.8953536184210527
2_step,1048576,0.1968253999948501,15,2.2857143878936768,416,spherical,0.8941200657894737
2_step,1048576,0.1968253999948501,15,2.4285714626312256,442,rademacher,0.9514802631578947
2_step,1048576,0.1968253999948501,15,2.4285714626312256,442,spherical,0.9494243421052632
2_step,1048576,0.1968253999948501,15,2.5714287757873535,468,rademacher,0.9810855263157895
2_step,1048576,0.1968253999948501,15,2.5714287757873535,468,spherical,0.9780016447368421
2_step,1048576,0.1968253999948501,15,2.7142858505249023,494,rademacher,0.9915707236842105
2_step,1048576,0.1968253999948501,15,2.7142858505249023,494,spherical,0.9901315789473685
2_step,1048576,0.1968253999948501,15,2.857142925262451,520,rademacher,0.9967105263157895
2_step,1048576,0.1968253999948501,15,2.857142925262451,520,spherical,0.9956825657894737
2_step,1048576,0.1968253999948501,15,3.000000238418579,546,rademacher,0.9983552631578947
2_step,1048576,0.1968253999948501,15,3.000000238418579,546,spherical,0.9981496710526315
2_step,1048576,0.1968253999948501,15,3.142857313156128,573,rademacher,0.998766447368421
2_step,1048576,0.1968253999948501,15,3.142857313156128,573,spherical,0.9991776315789473
2_step,1048576,0.1968253999948501,15,3.2857143878936768,599,rademacher,0.9997944078947368
2_step,1048576,0.1968253999948501,15,3.2857143878936768,599,spherical,0.9997944078947368
2_step,1048576,0.1968253999948501,15,3.4285717010498047,625,rademacher,1.0
2_step,1048576,0.1968253999948501,15,3.4285717010498047,625,spherical,1.0
2_step,1048576,0.1968253999948501,15,3.5714287757873535,651,rademacher,1.0
2_step,1048576,0.1968253999948501,15,3.5714287757873535,651,spherical,1.0
2_step,1048576,0.1968253999948501,15,3.7142858505249023,677,rademacher,1.0
2_step,1048576,0.1968253999948501,15,3.7142858505249023,677,spherical,1.0
2_step,1048576,0.1968253999948501,15,3.857142925262451,703,rademacher,1.0
2_step,1048576,0.1968253999948501,15,3.857142925262451,703,spherical,1.0
2_step,1048576,0.1968253999948501,15,4.0,729,rademacher,1.0
2_step,1048576,0.1968253999948501,15,4.0,729,spherical,1.0
2_step,1048576,0.1968253999948501,15,4.142857551574707,755,rademacher,1.0
2_step,1048576,0.1968253999948501,15,4.142857551574707,755,spherical,1.0
2_step,1048576,0.1968253999948501,15,4.285714626312256,781,rademacher,1.0
2_step,1048576,0.1968253999948501,15,4.285714626312256,781,spherical,1.0
2_step,1048576,0.1968253999948501,15,4.428571701049805,807,rademacher,1.0
2_step,1048576,0.1968253999948501,15,4.428571701049805,807,spherical,1.0
2_step,1048576,0.1968253999948501,15,4.571428298950195,833,rademacher,1.0
2_step,1048576,0.1968253999948501,15,4.571428298950195,833,spherical,1.0
2_step,1048576,0.1968253999948501,15,4.714285373687744,859,rademacher,1.0
2_step,1048576,0.1968253999948501,15,4.714285373687744,859,spherical,1.0
2_step,1048576,0.1968253999948501,15,4.857142448425293,885,rademacher,1.0
2_step,1048576,0.1968253999948501,15,4.857142448425293,885,spherical,1.0
2_step,1048576,0.1968253999948501,15,5.0,911,rademacher,1.0
2_step,1048576,0.1968253999948501,15,5.0,911,spherical,1.0
2_step,1048576,0.1968253999948501,15,5.142857074737549,937,rademacher,1.0
2_step,1048576,0.1968253999948501,15,5.142857074737549,937,spherical,1.0
2_step,1048576,0.1968253999948501,15,5.285714149475098,963,rademacher,1.0
2_step,1048576,0.1968253999948501,15,5.285714149475098,963,spherical,1.0
2_step,1048576,0.1968253999948501,15,5.4285712242126465,989,rademacher,1.0
2_step,1048576,0.1968253999948501,15,5.4285712242126465,989,spherical,1.0
2_step,1048576,0.1968253999948501,15,5.571428298950195,1015,rademacher,1.0
2_step,1048576,0.1968253999948501,15,5.571428298950195,1015,spherical,1.0
2_step,1048576,0.1968253999948501,15,5.714285373687744,1041,rademacher,1.0
2_step,1048576,0.1968253999948501,15,5.714285373687744,1041,spherical,1.0
2_step,1048576,0.1968253999948501,15,5.857142925262451,1067,rademacher,1.0
2_step,1048576,0.1968253999948501,15,5.857142925262451,1067,spherical,1.0
2_step,1048576,0.1968253999948501,15,6.0,1093,rademacher,1.0
2_step,1048576,0.1968253999948501,15,6.0,1093,spherical,1.0
2_step,1048576,0.1968253999948501,15,6.142857074737549,1119,rademacher,1.0
2_step,1048576,0.1968253999948501,15,6.142857074737549,1119,spherical,1.0
2_step,1048576,0.1968253999948501,15,6.285714149475098,1146,rademacher,1.0
2_step,1048576,0.1968253999948501,15,6.285714149475098,1146,spherical,1.0
2_step,1048576,0.1968253999948501,15,6.4285712242126465,1172,rademacher,1.0
2_step,1048576,0.1968253999948501,15,6.4285712242126465,1172,spherical,1.0
2_step,1048576,0.1968253999948501,15,6.571428298950195,1198,rademacher,1.0
2_step,1048576,0.1968253999948501,15,6.571428298950195,1198,spherical,1.0
2_step,1048576,0.1968253999948501,15,6.714285850524902,1224,rademacher,1.0
2_step,1048576,0.1968253999948501,15,6.714285850524902,1224,spherical,1.0
2_step,1048576,0.1968253999948501,15,6.857142925262451,1250,rademacher,1.0
2_step,1048576,0.1968253999948501,15,6.857142925262451,1250,spherical,1.0
2_step,1048576,0.1968253999948501,15,7.0,1276,rademacher,1.0
2_step,1048576,0.1968253999948501,15,7.0,1276,spherical,1.0
2_step,1048576,0.1968253999948501,15,7.142857074737549,1302,rademacher,1.0
2_step,1048576,0.1968253999948501,15,7.142857074737549,1302,spherical,1.0
2_step,1048576,0.1968253999948501,15,7.285714149475098,1328,rademacher,1.0
2_step,1048576,0.1968253999948501,15,7.285714149475098,1328,spherical,1.0
2_step,1048576,0.1968253999948501,15,7.4285712242126465,1354,rademacher,1.0
2_step,1048576,0.1968253999948501,15,7.4285712242126465,1354,spherical,1.0
2_step,1048576,0.1968253999948501,15,7.571428298950195,1380,rademacher,1.0
2_step,1048576,0.1968253999948501,15,7.571428298950195,1380,spherical,1.0
2_step,1048576,0.1968253999948501,15,7.714285850524902,1406,rademacher,1.0
2_step,1048576,0.1968253999948501,15,7.714285850524902,1406,spherical,1.0
2_step,1048576,0.1968253999948501,15,7.857142925262451,1432,rademacher,1.0
2_step,1048576,0.1968253999948501,15,7.857142925262451,1432,spherical,1.0
2_step,1048576,0.1968253999948501,15,8.0,1458,rademacher,1.0
2_step,1048576,0.1968253999948501,15,8.0,1458,spherical,1.0
2_step,1048576,0.1968253999948501,15,8.142857551574707,1484,rademacher,1.0
2_step,1048576,0.1968253999948501,15,8.142857551574707,1484,spherical,1.0
2_step,1048576,0.1968253999948501,15,8.285714149475098,1510,rademacher,1.0
2_step,1048576,0.1968253999948501,15,8.285714149475098,1510,spherical,1.0
2_step,1048576,0.1968253999948501,15,8.428571701049805,1536,rademacher,1.0
2_step,1048576,0.1968253999948501,15,8.428571701049805,1536,spherical,1.0
2_step,1048576,0.1968253999948501,15,8.571428298950195,1562,rademacher,1.0
2_step,1048576,0.1968253999948501,15,8.571428298950195,1562,spherical,1.0
2_step,1048576,0.1968253999948501,15,8.714285850524902,1588,rademacher,1.0
2_step,1048576,0.1968253999948501,15,8.714285850524902,1588,spherical,1.0
2_step,1048576,0.1968253999948501,15,8.857142448425293,1614,rademacher,1.0
2_step,1048576,0.1968253999948501,15,8.857142448425293,1614,spherical,1.0
2_step,1048576,0.1968253999948501,15,9.0,1640,rademacher,1.0
2_step,1048576,0.1968253999948501,15,9.0,1640,spherical,1.0
2_step,1048576,0.2031746059656143,16,0.0,1,rademacher,0.0
2_step,1048576,0.2031746059656143,16,0.0,1,spherical,0.0
2_step,1048576,0.2031746059656143,16,0.1428571492433548,27,rademacher,0.0
2_step,1048576,0.2031746059656143,16,0.1428571492433548,27,spherical,0.0
2_step,1048576,0.2031746059656143,16,0.2857142984867096,55,rademacher,0.0
2_step,1048576,0.2031746059656143,16,0.2857142984867096,55,spherical,0.0
2_step,1048576,0.2031746059656143,16,0.4285714626312256,82,rademacher,0.0
2_step,1048576,0.2031746059656143,16,0.4285714626312256,82,spherical,0.0
2_step,1048576,0.2031746059656143,16,0.5714285969734192,110,rademacher,0.0
2_step,1048576,0.2031746059656143,16,0.5714285969734192,110,spherical,0.0
2_step,1048576,0.2031746059656143,16,0.7142857313156128,138,rademacher,0.0
2_step,1048576,0.2031746059656143,16,0.7142857313156128,138,spherical,0.0
2_step,1048576,0.2031746059656143,16,0.8571429252624512,165,rademacher,0.0
2_step,1048576,0.2031746059656143,16,0.8571429252624512,165,spherical,0.0
2_step,1048576,0.2031746059656143,16,1.0,193,rademacher,0.0
2_step,1048576,0.2031746059656143,16,1.0,193,spherical,0.0
2_step,1048576,0.2031746059656143,16,1.1428571939468384,221,rademacher,0.0
2_step,1048576,0.2031746059656143,16,1.1428571939468384,221,spherical,0.0
2_step,1048576,0.2031746059656143,16,1.2857143878936768,248,rademacher,0.0008223684210526315
2_step,1048576,0.2031746059656143,16,1.2857143878936768,248,spherical,0.00041118421052631577
2_step,1048576,0.2031746059656143,16,1.4285714626312256,276,rademacher,0.005962171052631579
2_step,1048576,0.2031746059656143,16,1.4285714626312256,276,spherical,0.008634868421052632
2_step,1048576,0.2031746059656143,16,1.571428656578064,303,rademacher,0.04975328947368421
2_step,1048576,0.2031746059656143,16,1.571428656578064,303,spherical,0.05078125
2_step,1048576,0.2031746059656143,16,1.7142858505249023,331,rademacher,0.18338815789473684
2_step,1048576,0.2031746059656143,16,1.7142858505249023,331,spherical,0.17989309210526316
2_step,1048576,0.2031746059656143,16,1.8571429252624512,359,rademacher,0.3939144736842105
2_step,1048576,0.2031746059656143,16,1.8571429252624512,359,spherical,0.3764391447368421
2_step,1048576,0.2031746059656143,16,2.0,386,rademacher,0.5966282894736842
2_step,1048576,0.2031746059656143,16,2.0,386,spherical,0.6143092105263158
2_step,1048576,0.2031746059656143,16,2.142857313156128,414,rademacher,0.7921463815789473
2_step,1048576,0.2031746059656143,16,2.142857313156128,414,spherical,0.7791940789473685
2_step,1048576,0.2031746059656143,16,2.2857143878936768,442,rademacher,0.8941200657894737
2_step,1048576,0.2031746059656143,16,2.2857143878936768,442,spherical,0.8947368421052632
2_step,1048576,0.2031746059656143,16,2.4285714626312256,469,rademacher,0.94921875
2_step,1048576,0.2031746059656143,16,2.4285714626312256,469,spherical,0.9442845394736842
2_step,1048576,0.2031746059656143,16,2.5714287757873535,497,rademacher,0.9759457236842105
2_step,1048576,0.2031746059656143,16,2.5714287757873535,497,spherical,0.9761513157894737
2_step,1048576,0.2031746059656143,16,2.7142858505249023,525,rademacher,0.9891036184210527
2_step,1048576,0.2031746059656143,16,2.7142858505249023,525,spherical,0.9886924342105263
2_step,1048576,0.2031746059656143,16,2.857142925262451,552,rademacher,0.9962993421052632
2_step,1048576,0.2031746059656143,16,2.857142925262451,552,spherical,0.9952713815789473
2_step,1048576,0.2031746059656143,16,3.000000238418579,580,rademacher,0.9971217105263158
2_step,1048576,0.2031746059656143,16,3.000000238418579,580,spherical,0.9977384868421053
2_step,1048576,0.2031746059656143,16,3.142857313156128,607,rademacher,0.998766447368421
2_step,1048576,0.2031746059656143,16,3.142857313156128,607,spherical,0.9995888157894737
2_step,1048576,0.2031746059656143,16,3.2857143878936768,635,rademacher,0.9997944078947368
2_step,1048576,0.2031746059656143,16,3.2857143878936768,635,spherical,1.0
2_step,1048576,0.2031746059656143,16,3.4285717010498047,663,rademacher,0.9997944078947368
2_step,1048576,0.2031746059656143,16,3.4285717010498047,663,spherical,0.9997944078947368
2_step,1048576,0.2031746059656143,16,3.5714287757873535,690,rademacher,0.9997944078947368
2_step,1048576,0.2031746059656143,16,3.5714287757873535,690,spherical,1.0
2_step,1048576,0.2031746059656143,16,3.7142858505249023,718,rademacher,1.0
2_step,1048576,0.2031746059656143,16,3.7142858505249023,718,spherical,1.0
2_step,1048576,0.2031746059656143,16,3.857142925262451,746,rademacher,1.0
2_step,1048576,0.2031746059656143,16,3.857142925262451,746,spherical,1.0
2_step,1048576,0.2031746059656143,16,4.0,773,rademacher,1.0
2_step,1048576,0.2031746059656143,16,4.0,773,spherical,1.0
2_step,1048576,0.2031746059656143,16,4.142857551574707,801,rademacher,1.0
2_step,1048576,0.2031746059656143,16,4.142857551574707,801,spherical,1.0
2_step,1048576,0.2031746059656143,16,4.285714626312256,829,rademacher,1.0
2_step,1048576,0.2031746059656143,16,4.285714626312256,829,spherical,1.0
2_step,1048576,0.2031746059656143,16,4.428571701049805,856,rademacher,1.0
2_step,1048576,0.2031746059656143,16,4.428571701049805,856,spherical,1.0
2_step,1048576,0.2031746059656143,16,4.571428298950195,884,rademacher,1.0
2_step,1048576,0.2031746059656143,16,4.571428298950195,884,spherical,1.0
2_step,1048576,0.2031746059656143,16,4.714285373687744,911,rademacher,1.0
2_step,1048576,0.2031746059656143,16,4.714285373687744,911,spherical,1.0
2_step,1048576,0.2031746059656143,16,4.857142448425293,939,rademacher,1.0
2_step,1048576,0.2031746059656143,16,4.857142448425293,939,spherical,1.0
2_step,1048576,0.2031746059656143,16,5.0,967,rademacher,1.0
2_step,1048576,0.2031746059656143,16,5.0,967,spherical,1.0
2_step,1048576,0.2031746059656143,16,5.142857074737549,994,rademacher,1.0
2_step,1048576,0.2031746059656143,16,5.142857074737549,994,spherical,1.0
2_step,1048576,0.2031746059656143,16,5.285714149475098,1022,rademacher,1.0
2_step,1048576,0.2031746059656143,16,5.285714149475098,1022,spherical,1.0
2_step,1048576,0.2031746059656143,16,5.4285712242126465,1050,rademacher,1.0
2_step,1048576,0.2031746059656143,16,5.4285712242126465,1050,spherical,1.0
2_step,1048576,0.2031746059656143,16,5.571428298950195,1077,rademacher,1.0
2_step,1048576,0.2031746059656143,16,5.571428298950195,1077,spherical,1.0
2_step,1048576,0.2031746059656143,16,5.714285373687744,1105,rademacher,1.0
2_step,1048576,0.2031746059656143,16,5.714285373687744,1105,spherical,1.0
2_step,1048576,0.2031746059656143,16,5.857142925262451,1133,rademacher,1.0
2_step,1048576,0.2031746059656143,16,5.857142925262451,1133,spherical,1.0
2_step,1048576,0.2031746059656143,16,6.0,1160,rademacher,1.0
2_step,1048576,0.2031746059656143,16,6.0,1160,spherical,1.0
2_step,1048576,0.2031746059656143,16,6.142857074737549,1188,rademacher,1.0
2_step,1048576,0.2031746059656143,16,6.142857074737549,1188,spherical,1.0
2_step,1048576,0.2031746059656143,16,6.285714149475098,1215,rademacher,1.0
2_step,1048576,0.2031746059656143,16,6.285714149475098,1215,spherical,1.0
2_step,1048576,0.2031746059656143,16,6.4285712242126465,1243,rademacher,1.0
2_step,1048576,0.2031746059656143,16,6.4285712242126465,1243,spherical,1.0
2_step,1048576,0.2031746059656143,16,6.571428298950195,1271,rademacher,1.0
2_step,1048576,0.2031746059656143,16,6.571428298950195,1271,spherical,1.0
2_step,1048576,0.2031746059656143,16,6.714285850524902,1298,rademacher,1.0
2_step,1048576,0.2031746059656143,16,6.714285850524902,1298,spherical,1.0
2_step,1048576,0.2031746059656143,16,6.857142925262451,1326,rademacher,1.0
2_step,1048576,0.2031746059656143,16,6.857142925262451,1326,spherical,1.0
2_step,1048576,0.2031746059656143,16,7.0,1354,rademacher,1.0
2_step,1048576,0.2031746059656143,16,7.0,1354,spherical,1.0
2_step,1048576,0.2031746059656143,16,7.142857074737549,1381,rademacher,1.0
2_step,1048576,0.2031746059656143,16,7.142857074737549,1381,spherical,1.0
2_step,1048576,0.2031746059656143,16,7.285714149475098,1409,rademacher,1.0
2_step,1048576,0.2031746059656143,16,7.285714149475098,1409,spherical,1.0
